timestamp,voltage,current,temperature,power
2025-09-03 18:03:09,4.34,0.86,23.2,3.73
2025-09-03 18:03:10,4.43,0.64,23.5,2.83
2025-09-03 18:03:11,4.48,0.74,23.6,3.29
2025-09-03 18:03:12,4.47,0.69,23.1,3.08
2025-09-03 18:03:13,4.38,0.81,24.0,3.54
2025-09-03 18:03:14,4.33,0.78,23.2,3.37
2025-09-03 18:03:15,4.41,0.86,23.9,3.81
2025-09-03 18:03:16,4.07,0.74,23.6,3.03
2025-09-03 18:03:17,4.35,0.65,22.9,2.85
2025-09-03 18:03:18,4.09,0.69,23.5,2.84
2025-09-03 18:03:19,4.21,0.69,23.3,2.91
2025-09-03 18:03:20,4.30,0.75,23.4,3.22
2025-09-03 18:03:21,4.14,0.71,22.9,2.93
2025-09-03 18:03:22,4.20,0.58,23.4,2.43
2025-09-03 18:03:23,4.27,0.82,23.4,3.50
2025-09-03 18:03:24,4.18,0.64,22.8,2.67
2025-09-03 18:03:25,4.10,0.81,23.7,3.31
2025-09-03 18:03:26,4.08,0.65,22.8,2.64
2025-09-03 18:03:27,4.09,0.64,23.4,2.62
2025-09-03 18:03:28,4.04,0.51,23.4,2.06
2025-09-03 18:03:29,4.12,0.70,23.7,2.89
2025-09-03 18:03:30,4.26,0.70,23.1,2.98
2025-09-03 18:03:31,4.09,0.67,23.1,2.74
2025-09-03 18:03:32,4.06,0.64,23.7,2.62
2025-09-03 18:03:33,4.13,0.77,24.0,3.16
2025-09-03 18:03:34,4.07,0.59,23.6,2.39
2025-09-03 18:03:35,4.17,0.55,22.7,2.31
2025-09-03 18:03:36,4.27,0.58,23.2,2.46
2025-09-03 18:03:37,4.05,0.49,23.3,2.00
2025-09-03 18:03:38,4.14,0.66,23.1,2.72
2025-09-03 18:03:39,4.17,0.72,22.9,3.00
2025-09-03 18:03:40,3.97,0.57,23.6,2.28
2025-09-03 18:03:41,4.05,0.69,23.2,2.81
2025-09-03 18:03:42,4.03,0.69,23.2,2.79
2025-09-03 18:03:43,4.04,0.51,23.3,2.07
2025-09-03 18:03:44,3.98,0.69,23.7,2.73
2025-09-03 18:03:45,4.24,0.68,23.8,2.89
2025-09-03 18:03:46,4.00,0.59,23.2,2.35
2025-09-03 18:03:47,4.21,0.53,23.4,2.21
2025-09-03 18:03:48,4.19,0.65,23.5,2.72
2025-09-03 18:03:49,4.10,0.56,22.6,2.28
2025-09-03 18:03:50,4.09,0.54,23.0,2.20
2025-09-03 18:03:51,4.00,0.69,23.4,2.75
2025-09-03 18:03:52,4.17,0.74,23.0,3.09
2025-09-03 18:03:53,3.88,0.55,22.6,2.14
2025-09-03 18:03:54,3.90,0.75,23.3,2.92
2025-09-03 18:03:55,4.05,0.49,23.3,1.97
2025-09-03 18:03:56,4.15,0.64,23.4,2.65
2025-09-03 18:03:57,3.93,0.54,22.8,2.12
2025-09-03 18:03:58,3.97,0.63,23.4,2.49
2025-09-03 18:03:59,3.97,0.60,23.6,2.39
2025-09-03 18:04:00,3.91,0.60,22.7,2.35
2025-09-03 18:04:01,4.01,0.65,23.5,2.60
2025-09-03 18:04:02,3.88,0.47,22.4,1.83
2025-09-03 18:04:03,3.85,0.60,23.2,2.30
2025-09-03 18:04:05,3.97,0.67,23.6,2.66
2025-09-03 18:04:06,4.01,0.50,22.7,2.02
2025-09-03 18:04:07,4.04,0.67,23.4,2.68
2025-09-03 18:04:08,3.88,0.59,23.0,2.28
2025-09-03 18:04:09,4.14,0.76,23.3,3.16
2025-09-03 18:04:10,3.91,0.54,23.1,2.10
2025-09-03 18:04:11,4.08,0.76,23.2,3.11
2025-09-03 18:04:12,3.82,0.65,23.6,2.49
2025-09-03 18:04:13,3.82,0.67,23.4,2.55
2025-09-03 18:04:14,4.14,0.50,23.1,2.09
2025-09-03 18:04:15,3.98,0.73,23.6,2.89
2025-09-03 18:04:16,3.84,0.52,22.8,2.01
2025-09-03 18:04:17,3.88,0.63,23.4,2.45
2025-09-03 18:04:18,4.07,0.63,23.2,2.56
2025-09-03 18:04:19,3.85,0.68,23.0,2.62
2025-09-03 18:04:20,4.04,0.63,22.9,2.55
2025-09-03 18:04:21,3.87,0.59,22.7,2.29
2025-09-03 18:04:22,3.93,0.61,23.0,2.38
2025-09-03 18:04:23,3.78,0.83,23.3,3.16
2025-09-03 18:04:24,4.11,0.74,23.4,3.02
2025-09-03 18:04:25,4.09,0.82,23.3,3.36
2025-09-03 18:04:26,4.03,0.64,23.5,2.58
2025-09-03 18:04:27,4.00,0.68,22.9,2.72
2025-09-03 18:04:28,4.06,0.81,22.9,3.27
2025-09-03 18:04:29,3.77,0.72,23.2,2.72
2025-09-03 18:04:30,3.76,0.88,23.1,3.32
2025-09-03 18:04:31,4.10,0.63,22.7,2.59
2025-09-03 18:04:32,3.84,0.88,23.1,3.39
2025-09-03 18:04:33,3.89,0.78,23.3,3.03
2025-09-03 18:04:34,4.08,0.86,23.6,3.51
2025-09-03 18:04:35,3.79,0.75,23.6,2.85
2025-09-03 18:04:36,3.96,0.71,23.2,2.80
2025-09-03 18:04:37,3.97,0.76,23.4,3.02
2025-09-03 18:04:38,4.08,0.85,23.0,3.46
2025-09-03 18:04:39,4.08,0.92,23.6,3.74
2025-09-03 18:04:40,3.77,0.70,22.8,2.65
2025-09-03 18:04:41,4.09,0.95,23.6,3.89
2025-09-03 18:04:42,4.05,0.68,23.1,2.77
2025-09-03 18:04:43,4.07,0.90,23.1,3.66
2025-09-03 18:04:44,4.07,0.98,23.6,3.98
2025-09-03 18:04:45,3.81,0.94,23.3,3.58
2025-09-03 18:04:46,3.83,0.82,23.3,3.13
2025-09-03 18:04:47,4.09,0.76,23.2,3.11
2025-09-03 18:04:48,3.89,0.92,23.0,3.57
2025-09-03 18:04:49,3.78,0.91,23.6,3.43
2025-09-03 18:04:50,4.02,0.90,23.5,3.62
2025-09-03 18:04:51,3.87,1.03,23.7,4.00
2025-09-03 18:04:52,3.98,0.80,23.0,3.18
2025-09-03 18:04:53,3.95,0.77,23.0,3.06
2025-09-03 18:04:54,3.99,0.79,23.3,3.17
2025-09-03 18:04:55,3.73,0.86,23.5,3.19
2025-09-03 18:04:56,3.90,1.06,23.5,4.11
2025-09-03 18:04:57,4.07,0.81,23.4,3.30
2025-09-03 18:04:58,3.79,0.91,22.8,3.43
2025-09-03 18:04:59,4.09,0.95,23.0,3.89
2025-09-03 18:05:00,3.74,0.85,23.3,3.17
2025-09-03 18:05:01,3.89,0.92,23.4,3.57
2025-09-03 18:05:02,3.86,0.98,23.1,3.79
2025-09-03 18:05:04,3.91,1.02,23.6,4.00
2025-09-03 18:05:05,3.89,1.01,23.8,3.94
2025-09-03 18:05:06,3.90,0.94,23.4,3.67
2025-09-03 18:05:07,4.09,1.14,23.7,4.68
2025-09-03 18:05:08,3.84,1.08,24.0,4.16
2025-09-03 18:05:09,3.87,1.02,23.1,3.93
2025-09-03 18:05:10,3.92,0.94,23.0,3.69
2025-09-03 18:05:11,3.86,1.09,23.9,4.20
2025-09-03 18:05:12,3.91,1.04,23.3,4.06
2025-09-03 18:05:13,3.76,1.11,23.2,4.17
2025-09-03 18:05:14,3.90,1.11,23.2,4.33
2025-09-03 18:05:15,3.87,1.08,23.4,4.20
2025-09-03 18:05:16,4.09,1.07,23.4,4.39
2025-09-03 18:05:17,3.77,1.12,23.1,4.24
2025-09-03 18:05:18,3.96,1.12,23.5,4.45
2025-09-03 18:05:19,4.09,0.99,23.0,4.07
2025-09-03 18:05:20,3.90,1.28,23.6,4.99
2025-09-03 18:05:21,3.85,1.04,23.3,4.00
2025-09-03 18:05:22,3.72,1.12,23.5,4.14
2025-09-03 18:05:23,4.08,1.31,23.6,5.33
2025-09-03 18:05:24,3.88,1.19,23.7,4.60
2025-09-03 18:05:25,3.91,1.12,23.2,4.38
2025-09-03 18:05:26,3.87,1.06,23.4,4.11
2025-09-03 18:05:27,3.78,1.33,24.2,5.01
2025-09-03 18:05:28,3.78,1.14,23.0,4.31
2025-09-03 18:05:29,4.13,1.37,23.4,5.64
2025-09-03 18:05:30,4.04,1.24,23.3,5.02
2025-09-03 18:05:31,4.06,1.31,23.3,5.33
2025-09-03 18:05:32,3.95,1.35,23.3,5.34
2025-09-03 18:05:33,3.93,1.29,24.0,5.09
2025-09-03 18:05:34,3.96,1.17,23.0,4.64
2025-09-03 18:05:35,3.87,1.25,23.8,4.83
2025-09-03 18:05:36,3.85,1.28,23.2,4.91
2025-09-03 18:05:37,4.03,1.34,23.2,5.42
2025-09-03 18:05:38,4.05,1.23,22.9,5.00
2025-09-03 18:05:39,4.04,1.40,24.0,5.66
2025-09-03 18:05:40,4.11,1.38,23.8,5.67
2025-09-03 18:05:41,4.14,1.22,23.1,5.06
2025-09-03 18:05:42,3.78,1.43,23.8,5.39
2025-09-03 18:05:43,3.91,1.34,23.9,5.26
2025-09-03 18:05:44,3.91,1.45,24.2,5.67
2025-09-03 18:05:45,3.93,1.31,23.4,5.17
2025-09-03 18:05:46,3.90,1.20,23.5,4.69
2025-09-03 18:05:47,3.82,1.47,24.0,5.64
2025-09-03 18:05:48,3.87,1.37,23.5,5.30
2025-09-03 18:05:49,3.88,1.49,23.7,5.76
2025-09-03 18:05:50,4.10,1.49,24.1,6.13
2025-09-03 18:05:51,4.00,1.25,23.0,5.00
2025-09-03 18:05:52,4.02,1.24,23.6,4.97
2025-09-03 18:05:53,3.94,1.50,23.4,5.92
2025-09-03 18:05:54,3.81,1.39,23.9,5.29
2025-09-03 18:05:55,3.82,1.38,23.1,5.25
2025-09-03 18:05:56,3.91,1.33,23.3,5.22
2025-09-03 18:05:57,3.85,1.30,23.2,5.00
2025-09-03 18:05:58,4.00,1.25,23.0,4.99
2025-09-03 18:05:59,3.87,1.24,22.8,4.80
2025-09-03 18:06:00,3.91,1.45,23.9,5.65
2025-09-03 18:06:01,3.91,1.38,23.7,5.42
2025-09-03 18:06:02,4.15,1.36,23.5,5.63
2025-09-03 18:06:03,4.18,1.39,23.0,5.81
2025-09-03 18:06:04,4.20,1.27,22.8,5.35
2025-09-03 18:06:06,3.96,1.30,23.3,5.14
2025-09-03 18:06:07,4.26,1.45,23.6,6.19
2025-09-03 18:06:08,4.00,1.51,23.3,6.04
2025-09-03 18:06:09,4.11,1.55,23.7,6.36
2025-09-03 18:06:10,4.25,1.54,23.2,6.56
2025-09-03 18:06:11,4.22,1.27,23.1,5.37
2025-09-03 18:06:12,3.93,1.31,23.2,5.16
2025-09-03 18:06:13,4.10,1.46,23.7,6.00
2025-09-03 18:06:14,4.18,1.53,23.9,6.41
2025-09-03 18:06:15,4.29,1.31,23.2,5.63
2025-09-03 18:06:16,4.25,1.42,23.0,6.04
2025-09-03 18:06:17,4.03,1.43,23.4,5.76
2025-09-03 18:06:18,4.18,1.28,23.3,5.35
2025-09-03 18:06:19,4.09,1.43,22.8,5.86
2025-09-03 18:06:20,4.30,1.49,23.5,6.42
2025-09-03 18:06:21,3.95,1.46,23.3,5.77
2025-09-03 18:06:22,3.95,1.49,23.1,5.89
2025-09-03 18:06:23,4.18,1.51,23.4,6.30
2025-09-03 18:06:24,3.94,1.29,23.0,5.06
2025-09-03 18:06:25,3.95,1.32,23.1,5.22
2025-09-03 18:06:26,4.08,1.41,23.5,5.75
2025-09-03 18:06:27,4.20,1.51,23.0,6.33
2025-09-03 18:06:28,4.29,1.41,23.3,6.06
2025-09-03 18:06:29,4.21,1.23,22.4,5.17
2025-09-03 18:06:30,4.24,1.36,22.9,5.77
2025-09-03 18:06:31,4.32,1.31,22.3,5.66
2025-09-03 18:06:32,4.19,1.47,23.4,6.16
2025-09-03 18:06:33,4.00,1.26,22.1,5.04
2025-09-03 18:06:34,4.14,1.32,22.9,5.45
2025-09-03 18:06:35,4.26,1.27,22.5,5.41
2025-09-03 18:06:36,4.19,1.46,22.8,6.13
2025-09-03 18:06:37,4.32,1.46,23.0,6.30
2025-09-03 18:06:38,4.02,1.25,22.7,5.02
2025-09-03 18:06:39,4.10,1.22,22.9,4.98
2025-09-03 18:06:40,4.03,1.22,22.7,4.93
2025-09-03 18:06:41,4.12,1.33,22.5,5.50
2025-09-03 18:06:42,4.41,1.18,22.4,5.22
2025-09-03 18:06:43,4.21,1.41,22.5,5.94
2025-09-03 18:06:44,4.14,1.45,22.6,6.00
2025-09-03 18:06:45,4.26,1.31,22.5,5.56
2025-09-03 18:06:46,4.38,1.41,22.5,6.16
2025-09-03 18:06:47,4.16,1.37,22.2,5.71
2025-09-03 18:06:48,4.15,1.30,22.7,5.38
2025-09-03 18:06:49,4.37,1.13,22.0,4.94
2025-09-03 18:06:50,4.08,1.34,22.1,5.46
2025-09-03 18:06:51,4.24,1.19,22.6,5.03
2025-09-03 18:06:52,4.18,1.30,22.1,5.42
2025-09-03 18:06:53,4.29,1.26,22.4,5.42
2025-09-03 18:06:54,4.43,1.38,23.0,6.12
2025-09-03 18:06:55,4.12,1.30,22.7,5.34
2025-09-03 18:06:56,4.15,1.24,22.0,5.14
2025-09-03 18:06:57,4.37,1.35,22.6,5.91
2025-09-03 18:06:58,4.38,1.16,22.4,5.08
2025-09-03 18:06:59,4.30,1.21,21.9,5.22
2025-09-03 18:07:00,4.21,1.26,22.2,5.32
2025-09-03 18:07:01,4.45,1.12,22.1,4.99
2025-09-03 18:07:02,4.40,1.24,21.6,5.44
2025-09-03 18:07:03,4.48,1.20,22.4,5.37
2025-09-03 18:07:05,4.41,1.20,22.1,5.28
2025-09-03 18:07:06,4.32,1.29,22.2,5.58
2025-09-03 18:07:07,4.31,1.25,22.2,5.39
2025-09-03 18:07:08,4.43,1.17,21.9,5.19
2025-09-03 18:07:09,4.24,1.01,21.1,4.26
2025-09-03 18:07:10,4.44,1.09,22.1,4.85
2025-09-03 18:07:11,4.18,1.20,21.8,5.03
2025-09-03 18:07:12,4.30,1.22,21.9,5.24
2025-09-03 18:07:13,4.33,1.16,21.3,5.01
2025-09-03 18:07:14,4.52,1.12,22.0,5.08
2025-09-03 18:07:15,4.23,1.17,21.4,4.95
2025-09-03 18:07:16,4.57,0.99,21.8,4.54
2025-09-03 18:07:17,4.47,0.97,21.2,4.32
2025-09-03 18:07:18,4.32,1.06,21.8,4.59
2025-09-03 18:07:19,4.36,1.16,21.7,5.04
2025-09-03 18:07:20,4.48,0.90,21.6,4.04
2025-09-03 18:07:21,4.52,0.98,21.6,4.41
2025-09-03 18:07:22,4.29,0.88,20.7,3.78
2025-09-03 18:07:23,4.54,1.02,20.8,4.65
2025-09-03 18:07:24,4.37,1.12,21.1,4.88
2025-09-03 18:07:25,4.42,1.09,21.5,4.80
2025-09-03 18:07:26,4.25,1.04,21.2,4.42
2025-09-03 18:07:27,4.34,1.01,21.2,4.40
2025-09-03 18:07:28,4.37,0.92,21.3,4.01
2025-09-03 18:07:29,4.40,0.87,20.9,3.84
2025-09-03 18:07:30,4.39,1.01,20.7,4.42
2025-09-03 18:07:31,4.39,1.06,21.0,4.66
2025-09-03 18:07:32,4.48,0.98,21.3,4.37
2025-09-03 18:07:33,4.45,0.85,20.4,3.79
2025-09-03 18:07:34,4.29,1.00,21.2,4.31
2025-09-03 18:07:35,4.31,0.91,20.6,3.93
2025-09-03 18:07:36,4.48,0.92,21.1,4.15
2025-09-03 18:07:37,4.54,0.98,20.9,4.45
2025-09-03 18:07:38,4.42,0.86,20.5,3.82
2025-09-03 18:07:39,4.38,0.86,21.2,3.77
2025-09-03 18:07:40,4.32,0.85,20.8,3.66
2025-09-03 18:07:41,4.30,0.99,20.7,4.27
2025-09-03 18:07:42,4.40,0.77,20.7,3.41
2025-09-03 18:07:43,4.63,0.97,20.7,4.48
2025-09-03 18:07:44,4.56,0.85,20.8,3.88
2025-09-03 18:07:45,4.43,0.87,21.1,3.84
2025-09-03 18:07:46,4.43,0.86,20.3,3.80
2025-09-03 18:07:47,4.41,0.89,20.7,3.94
2025-09-03 18:07:48,4.28,0.65,19.9,2.79
2025-09-03 18:07:49,4.45,0.81,20.2,3.61
2025-09-03 18:07:50,4.47,0.71,20.6,3.19
2025-09-03 18:07:51,4.60,0.86,21.0,3.95
2025-09-03 18:07:52,4.36,0.79,20.8,3.44
2025-09-03 18:07:53,4.60,0.66,20.2,3.03
2025-09-03 18:07:54,4.54,0.84,20.8,3.83
2025-09-03 18:07:55,4.35,0.81,20.9,3.51
2025-09-03 18:07:56,4.41,0.80,19.9,3.52
2025-09-03 18:07:57,4.61,0.62,20.1,2.87
2025-09-03 18:07:58,4.36,0.79,19.9,3.46
2025-09-03 18:07:59,4.61,0.57,20.2,2.63
2025-09-03 18:08:00,4.36,0.58,20.0,2.54
2025-09-03 18:08:01,4.68,0.77,20.6,3.59
2025-09-03 18:08:02,4.34,0.69,20.3,3.00
2025-09-03 18:08:03,4.31,0.71,20.0,3.06
2025-09-03 18:08:04,4.52,0.71,20.4,3.22
2025-09-03 18:08:05,4.32,0.70,20.2,3.03
2025-09-03 18:08:06,4.39,0.59,20.1,2.57
2025-09-03 18:08:07,4.42,0.60,20.3,2.67
2025-09-03 18:08:08,4.47,0.77,20.3,3.43
2025-09-03 18:08:09,4.63,0.56,19.3,2.61
2025-09-03 18:08:10,4.50,0.58,19.3,2.62
2025-09-03 18:08:11,4.69,0.68,20.2,3.19
2025-09-03 18:08:13,4.64,0.77,20.0,3.56
2025-09-03 18:08:14,4.62,0.75,19.9,3.47
2025-09-03 18:08:15,4.54,0.49,19.5,2.22
2025-09-03 18:08:16,4.43,0.58,20.0,2.57
2025-09-03 18:08:17,4.38,0.74,19.7,3.24
2025-09-03 18:08:18,4.44,0.51,19.6,2.26
2025-09-03 18:08:19,4.65,0.57,19.2,2.65
2025-09-03 18:08:20,4.35,0.55,19.9,2.39
2025-09-03 18:08:21,4.62,0.51,19.9,2.36
2025-09-03 18:08:22,4.30,0.54,19.8,2.34
2025-09-03 18:08:23,4.35,0.66,19.9,2.88
2025-09-03 18:08:24,4.38,0.52,19.4,2.29
2025-09-03 18:08:25,4.68,0.48,19.8,2.25
2025-09-03 18:08:26,4.66,0.51,19.4,2.40
2025-09-03 18:08:27,4.32,0.51,19.3,2.22
2025-09-03 18:08:28,4.33,0.75,19.7,3.25
