timestamp,voltage,current,temperature,power
2025-09-03 22:03:45,4.47,0.65,25.1,2.91
2025-09-03 22:03:46,4.53,0.52,25.1,2.36
2025-09-03 22:03:47,4.26,0.66,24.9,2.81
2025-09-03 22:03:48,4.56,0.57,25.0,2.60
2025-09-03 22:03:49,4.61,0.41,25.0,1.89
2025-09-03 22:03:50,4.51,0.59,25.1,2.66
2025-09-03 22:04:00,4.10,0.47,25.2,1.93
2025-09-03 22:04:01,4.41,0.36,25.2,1.59
2025-09-03 22:04:02,4.34,0.44,25.1,1.91
2025-09-03 22:04:16,3.94,0.61,25.1,2.40
2025-09-03 22:04:17,4.06,0.56,25.2,2.27
2025-09-03 22:04:18,4.27,0.38,25.0,1.62
2025-09-03 22:04:19,3.95,0.49,25.1,1.94
2025-09-03 22:04:20,4.19,0.64,25.0,2.68
2025-09-03 22:04:21,4.13,0.64,25.1,2.64
2025-09-03 22:04:22,3.87,0.57,25.0,2.21
2025-09-03 22:04:23,4.07,0.61,25.1,2.48
2025-09-03 22:04:24,4.13,0.58,25.0,2.40
2025-09-03 22:04:25,3.93,0.64,25.1,2.52
2025-09-03 22:04:26,4.15,0.69,24.9,2.86
2025-09-03 22:04:27,4.16,0.89,25.0,3.70
2025-09-03 22:04:28,4.09,0.70,24.9,2.86
2025-09-03 22:04:29,3.84,0.74,25.0,2.84
2025-09-03 22:04:30,3.87,0.94,24.8,3.64
2025-09-03 22:04:31,4.01,0.74,24.8,2.97
2025-09-03 22:04:32,3.88,0.82,24.9,3.18
2025-09-03 22:04:33,3.78,0.90,24.8,3.40
2025-09-03 22:04:34,4.16,0.79,24.8,3.29
2025-09-03 22:04:35,3.92,1.10,24.8,4.31
2025-09-03 22:04:36,3.90,0.89,24.7,3.47
2025-09-03 22:04:37,3.74,0.84,24.7,3.14
2025-09-03 22:04:38,3.97,0.99,24.6,3.93
2025-09-03 22:04:39,3.75,1.14,24.7,4.27
2025-09-03 22:04:40,3.91,1.12,24.6,4.38
2025-09-03 22:04:41,4.10,1.03,24.6,4.22
2025-09-03 22:04:42,3.87,1.11,24.6,4.30
2025-09-03 22:04:43,3.94,1.12,24.6,4.41
2025-09-03 22:04:44,3.90,1.27,24.5,4.95
2025-09-03 22:04:45,4.12,1.26,24.6,5.19
2025-09-03 22:04:46,4.11,1.25,24.6,5.14
2025-09-03 22:04:47,4.08,1.30,24.4,5.30
2025-09-03 22:04:48,3.79,1.22,24.4,4.62
2025-09-03 22:04:49,3.96,1.32,24.4,5.23
2025-09-03 22:04:50,3.89,1.21,24.5,4.71
2025-09-03 22:04:51,3.91,1.40,24.4,5.47
2025-09-03 22:04:52,4.03,1.19,24.2,4.80
2025-09-03 22:04:53,3.73,1.31,24.3,4.89
2025-09-03 22:04:54,4.05,1.34,24.3,5.43
2025-09-03 22:04:55,3.73,1.31,24.1,4.89
2025-09-03 22:04:56,3.72,1.48,24.2,5.51
2025-09-03 22:04:57,3.69,1.42,24.1,5.24
2025-09-03 22:04:58,3.93,1.27,24.0,4.99
2025-09-03 22:04:59,3.85,1.55,24.0,5.97
2025-09-03 22:05:00,3.77,1.37,24.0,5.16
2025-09-03 22:05:01,3.99,1.44,23.9,5.75
2025-09-03 22:05:02,3.98,1.34,24.0,5.33
2025-09-03 22:05:03,3.88,1.35,23.9,5.24
2025-09-03 22:05:04,3.78,1.47,23.7,5.56
2025-09-03 22:05:05,3.93,1.38,23.7,5.42
2025-09-03 22:05:06,3.90,1.62,23.7,6.32
2025-09-03 22:05:07,4.01,1.49,23.6,5.97
2025-09-03 22:05:08,4.02,1.54,23.7,6.19
2025-09-03 22:05:09,3.87,1.49,23.5,5.77
2025-09-03 22:05:10,3.89,1.43,23.5,5.56
2025-09-03 22:05:11,3.95,1.41,23.5,5.57
2025-09-03 22:05:12,4.11,1.47,23.5,6.04
2025-09-03 22:05:13,3.90,1.53,23.4,5.97
2025-09-03 22:05:14,3.85,1.54,23.4,5.93
2025-09-03 22:05:15,4.17,1.53,23.3,6.38
2025-09-03 22:05:16,3.89,1.40,23.3,5.45
2025-09-03 22:05:17,3.94,1.41,23.2,5.56
2025-09-03 22:05:18,3.92,1.62,23.2,6.35
2025-09-03 22:05:19,4.07,1.45,23.1,5.90
2025-09-03 22:05:20,4.06,1.49,23.1,6.05
2025-09-03 22:05:21,3.95,1.33,23.0,5.25
2025-09-03 22:05:22,4.21,1.37,23.0,5.77
2025-09-03 22:05:23,4.21,1.53,22.9,6.44
2025-09-03 22:05:24,4.15,1.46,22.9,6.06
2025-09-03 22:05:25,4.14,1.40,22.8,5.80
2025-09-03 22:05:26,4.02,1.53,22.9,6.15
2025-09-03 22:05:27,4.20,1.36,22.8,5.71
2025-09-03 22:05:28,4.26,1.45,22.8,6.18
2025-09-03 22:05:29,4.25,1.53,22.7,6.50
2025-09-03 22:05:30,4.12,1.47,22.5,6.06
2025-09-03 22:05:31,4.07,1.52,22.7,6.19
2025-09-03 22:05:32,4.19,1.43,22.5,5.99
2025-09-03 22:05:33,4.33,1.25,22.5,5.41
2025-09-03 22:05:34,4.18,1.42,22.5,5.94
2025-09-03 22:05:35,4.11,1.32,22.4,5.43
2025-09-03 22:05:36,4.33,1.36,22.3,5.89
2025-09-03 22:05:37,4.08,1.29,22.2,5.26
2025-09-03 22:05:38,4.09,1.29,22.2,5.28
2025-09-03 22:05:39,4.20,1.37,22.2,5.75
2025-09-03 22:05:40,4.25,1.22,22.1,5.18
2025-09-03 22:05:41,4.31,1.18,22.0,5.09
2025-09-03 22:05:42,4.41,1.33,22.1,5.87
2025-09-03 22:05:43,4.33,1.20,21.9,5.20
2025-09-03 22:05:44,4.29,1.32,22.0,5.66
2025-09-03 22:05:45,4.42,1.21,21.8,5.35
2025-09-03 22:05:46,4.44,0.99,21.7,4.40
2025-09-03 22:05:47,4.50,1.14,21.8,5.13
2025-09-03 22:05:48,4.23,1.06,21.6,4.48
2025-09-03 22:05:49,4.17,1.03,21.6,4.30
2025-09-03 22:05:50,4.38,1.16,21.6,5.08
2025-09-03 22:05:51,4.26,1.06,21.6,4.52
2025-09-03 22:05:52,4.30,1.05,21.4,4.51
2025-09-03 22:05:53,4.53,0.91,21.4,4.12
2025-09-03 22:05:54,4.50,0.87,21.4,3.92
2025-09-03 22:05:55,4.50,1.06,21.4,4.77
2025-09-03 22:05:56,4.55,0.86,21.3,3.91
2025-09-03 22:05:57,4.40,1.06,21.2,4.66
2025-09-03 22:05:58,4.55,1.08,21.2,4.91
2025-09-03 22:05:59,4.47,0.83,21.2,3.71
2025-09-03 22:06:00,4.41,0.99,21.1,4.37
2025-09-03 22:06:01,4.59,1.06,21.0,4.87
2025-09-03 22:06:02,4.43,0.89,21.0,3.94
2025-09-03 22:06:03,4.66,0.99,21.0,4.61
2025-09-03 22:06:04,4.27,1.02,21.0,4.36
2025-09-03 22:06:05,4.45,0.88,20.9,3.92
2025-09-03 22:06:06,4.34,0.77,20.8,3.34
2025-09-03 22:06:07,4.56,1.00,20.7,4.56
2025-09-03 22:06:08,4.37,0.84,20.7,3.67
2025-09-03 22:06:09,4.29,0.73,20.7,3.13
2025-09-03 22:06:10,4.64,0.75,20.6,3.48
2025-09-03 22:06:11,4.28,0.98,20.5,4.19
2025-09-03 22:06:12,4.44,0.78,20.6,3.46
2025-09-03 22:06:13,4.55,0.82,20.6,3.73
2025-09-03 22:06:14,4.32,0.88,20.5,3.80
2025-09-03 22:06:15,4.33,0.95,20.4,4.11
2025-09-03 22:06:16,4.57,1.02,20.4,4.66
2025-09-03 22:06:17,4.30,0.94,20.2,4.04
2025-09-03 22:06:18,4.33,0.81,20.3,3.51
2025-09-03 22:06:19,4.35,0.78,20.2,3.39
2025-09-03 22:06:20,4.39,0.93,20.3,4.08
2025-09-03 22:06:21,4.64,0.78,20.2,3.62
2025-09-03 22:06:22,4.63,1.04,20.0,4.82
2025-09-03 22:06:23,4.65,0.94,20.2,4.37
2025-09-03 22:06:24,4.45,1.03,19.9,4.58
2025-09-03 22:06:25,4.28,1.13,20.0,4.84
2025-09-03 22:06:26,4.30,0.96,19.8,4.13
2025-09-03 22:06:27,4.32,1.09,19.9,4.71
2025-09-03 22:06:28,4.33,1.22,19.9,5.28
2025-09-03 22:06:29,4.40,1.00,19.9,4.40
2025-09-03 22:06:30,4.43,1.03,19.8,4.56
2025-09-03 22:06:31,4.31,1.08,19.8,4.65
2025-09-03 22:06:32,4.55,1.06,19.7,4.82
2025-09-03 22:06:33,4.32,1.18,19.7,5.10
2025-09-03 22:06:34,4.45,1.07,19.7,4.76
2025-09-03 22:06:35,4.28,1.36,19.7,5.82
2025-09-03 22:06:36,4.46,1.23,19.5,5.49
2025-09-03 22:06:37,4.26,1.23,19.6,5.24
2025-09-03 22:06:38,4.48,1.20,19.5,5.38
2025-09-03 22:06:39,4.60,1.37,19.6,6.30
2025-09-03 22:06:40,4.28,1.43,19.4,6.12
2025-09-03 22:06:41,4.50,1.39,19.4,6.25
2025-09-03 22:06:42,4.58,1.30,19.4,5.95
2025-09-03 22:06:43,4.30,1.55,19.4,6.67
2025-09-03 22:06:44,4.28,1.56,19.4,6.68
2025-09-03 22:06:45,4.52,1.53,19.4,6.92
2025-09-03 22:06:46,4.46,1.59,19.3,7.09
2025-09-03 22:06:47,4.42,1.38,19.4,6.10
2025-09-03 22:06:48,4.31,1.44,19.3,6.21
2025-09-03 22:06:49,4.35,1.50,19.3,6.52
2025-09-03 22:06:50,4.41,1.62,19.2,7.14
2025-09-03 22:06:51,4.52,1.41,19.1,6.37
2025-09-03 22:06:52,4.35,1.50,19.3,6.52
2025-09-03 22:06:53,4.47,1.66,19.2,7.42
2025-09-03 22:06:54,4.11,1.56,19.2,6.41
2025-09-03 22:06:55,4.54,1.69,19.1,7.67
2025-09-03 22:06:56,4.23,1.58,19.1,6.68
2025-09-03 22:06:57,4.24,1.83,19.1,7.76
2025-09-03 22:06:58,4.25,1.78,19.2,7.57
2025-09-03 22:06:59,4.47,1.63,19.1,7.29
2025-09-03 22:07:00,4.45,1.65,19.1,7.34
2025-09-03 22:07:01,4.45,1.78,19.1,7.92
2025-09-03 22:07:02,4.30,1.75,19.0,7.52
2025-09-03 22:07:03,4.16,1.82,19.0,7.57
2025-09-03 22:07:04,4.12,1.75,19.1,7.21
2025-09-03 22:07:05,4.18,1.77,19.1,7.40
2025-09-03 22:07:06,4.37,1.58,19.0,6.90
2025-09-03 22:07:07,4.40,1.59,19.0,7.00
2025-09-03 22:07:08,4.02,1.61,19.1,6.47
2025-09-03 22:07:09,4.03,1.65,19.1,6.65
2025-09-03 22:07:10,4.02,1.60,19.1,6.43
2025-09-03 22:07:11,4.14,1.85,19.1,7.66
2025-09-03 22:07:12,4.29,1.66,19.1,7.12
2025-09-03 22:07:13,4.31,1.78,19.1,7.67
2025-09-03 22:07:14,4.07,1.60,19.0,6.51
2025-09-03 22:07:15,4.34,1.94,19.0,8.42
2025-09-03 22:07:16,4.26,1.87,19.1,7.97
2025-09-03 22:07:17,4.26,1.69,19.0,7.20
2025-09-03 22:07:18,3.92,1.75,19.0,6.86
2025-09-03 22:07:19,4.24,1.85,19.1,7.84
2025-09-03 22:07:20,4.14,1.69,19.0,7.00
2025-09-03 22:07:21,3.93,1.92,19.1,7.55
2025-09-03 22:07:22,4.25,1.77,19.2,7.52
2025-09-03 22:07:23,4.00,1.89,19.1,7.56
2025-09-03 22:07:24,4.22,1.85,19.0,7.81
2025-09-03 22:07:25,4.21,1.78,19.1,7.49
2025-09-03 22:07:26,4.04,1.71,19.2,6.91
2025-09-03 22:07:27,3.96,1.83,19.2,7.25
2025-09-03 22:07:28,4.01,1.84,19.2,7.38
2025-09-03 22:07:29,4.02,1.60,19.2,6.43
2025-09-03 22:07:30,4.05,1.62,19.2,6.56
2025-09-03 22:07:31,4.19,1.86,19.2,7.79
2025-09-03 22:07:32,3.79,1.61,19.1,6.10
2025-09-03 22:07:33,4.11,1.70,19.3,6.99
2025-09-03 22:07:34,3.92,1.81,19.2,7.10
2025-09-03 22:07:35,4.01,1.62,19.3,6.50
2025-09-03 22:07:36,3.86,1.50,19.3,5.79
2025-09-03 22:07:37,4.16,1.52,19.4,6.32
2025-09-03 22:07:38,3.78,1.47,19.3,5.56
2025-09-03 22:07:39,3.98,1.71,19.3,6.81
2025-09-03 22:07:40,3.84,1.58,19.4,6.07
2025-09-03 22:07:41,3.87,1.51,19.3,5.84
2025-09-03 22:07:42,3.78,1.64,19.4,6.20
2025-09-03 22:07:43,3.86,1.59,19.5,6.14
2025-09-03 22:07:44,4.10,1.35,19.6,5.54
2025-09-03 22:07:45,4.02,1.65,19.5,6.63
2025-09-03 22:07:46,4.04,1.60,19.6,6.46
2025-09-03 22:07:47,3.71,1.47,19.6,5.45
2025-09-03 22:07:48,3.83,1.53,19.5,5.86
2025-09-03 22:07:49,3.73,1.50,19.7,5.59
2025-09-03 22:07:50,3.92,1.42,19.5,5.57
2025-09-03 22:07:51,3.86,1.43,19.6,5.52
2025-09-03 22:07:52,3.91,1.43,19.8,5.59
2025-09-03 22:07:53,4.03,1.41,19.8,5.68
2025-09-03 22:07:54,3.75,1.31,19.7,4.91
2025-09-03 22:07:55,3.94,1.27,19.7,5.00
2025-09-03 22:07:56,3.71,1.16,19.8,4.30
2025-09-03 22:07:57,3.98,1.22,19.9,4.86
2025-09-03 22:07:58,3.89,1.19,19.9,4.63
2025-09-03 22:07:59,3.83,1.28,20.0,4.90
2025-09-03 22:08:00,3.85,1.27,19.9,4.89
2025-09-03 22:08:01,4.02,1.17,20.1,4.70
2025-09-03 22:08:02,3.92,1.10,20.1,4.31
2025-09-03 22:08:03,4.03,1.09,20.2,4.39
2025-09-03 22:08:04,3.69,1.17,20.2,4.32
2025-09-03 22:08:05,3.94,1.06,20.1,4.18
2025-09-03 22:08:06,3.81,1.24,20.2,4.72
2025-09-03 22:08:07,3.95,1.21,20.2,4.78
2025-09-03 22:08:08,3.70,1.28,20.2,4.74
2025-09-03 22:08:09,3.90,1.26,20.3,4.91
2025-09-03 22:08:10,3.98,0.97,20.3,3.86
2025-09-03 22:08:11,3.73,1.00,20.5,3.73
2025-09-03 22:08:12,3.81,1.26,20.5,4.80
2025-09-03 22:08:13,4.01,1.08,20.4,4.33
2025-09-03 22:08:14,3.88,1.20,20.5,4.66
2025-09-03 22:08:15,4.05,1.07,20.5,4.33
2025-09-03 22:08:16,4.11,0.98,20.7,4.03
2025-09-03 22:08:17,3.87,1.20,20.7,4.64
2025-09-03 22:08:18,3.99,1.07,20.6,4.27
2025-09-03 22:08:19,4.09,1.21,20.8,4.95
2025-09-03 22:08:20,3.74,1.21,20.8,4.53
2025-09-03 22:08:21,3.81,1.13,20.9,4.31
2025-09-03 22:08:22,3.78,1.11,21.0,4.20
2025-09-03 22:08:23,3.79,1.05,21.0,3.98
2025-09-03 22:08:24,3.92,1.01,21.0,3.96
2025-09-03 22:08:25,3.79,1.05,21.1,3.98
2025-09-03 22:08:26,4.03,1.06,21.0,4.27
2025-09-03 22:08:27,3.98,0.96,21.0,3.82
2025-09-03 22:08:28,3.88,1.11,21.1,4.31
2025-09-03 22:08:29,3.96,1.17,21.1,4.63
2025-09-03 22:08:30,4.12,1.00,21.2,4.12
2025-09-03 22:08:31,3.87,1.15,21.2,4.45
2025-09-03 22:08:32,4.03,1.17,21.4,4.72
2025-09-03 22:08:33,3.89,1.07,21.4,4.16
2025-09-03 22:08:34,4.04,1.33,21.4,5.37
2025-09-03 22:08:35,3.88,1.25,21.6,4.85
2025-09-03 22:08:36,4.08,1.27,21.5,5.18
2025-09-03 22:08:37,4.08,1.30,21.7,5.30
2025-09-03 22:08:38,4.23,1.13,21.6,4.78
2025-09-03 22:08:39,4.22,1.21,21.7,5.11
2025-09-03 22:08:40,4.00,1.18,21.7,4.72
2025-09-03 22:08:41,4.02,1.22,21.7,4.90
2025-09-03 22:08:42,4.16,1.47,21.9,6.12
2025-09-03 22:08:43,4.04,1.33,22.0,5.37
2025-09-03 22:08:44,4.06,1.23,21.9,4.99
2025-09-03 22:08:45,4.18,1.35,22.0,5.64
2025-09-03 22:08:46,4.27,1.55,22.1,6.62
2025-09-03 22:08:47,4.27,1.49,22.2,6.36
2025-09-03 22:08:48,4.17,1.60,22.3,6.67
2025-09-03 22:08:49,4.07,1.64,22.2,6.67
2025-09-03 22:08:50,4.17,1.67,22.2,6.96
2025-09-03 22:08:51,4.19,1.49,22.4,6.24
2025-09-03 22:08:52,4.33,1.49,22.5,6.45
2025-09-03 22:08:53,4.32,1.67,22.4,7.21
2025-09-03 22:08:54,4.38,1.59,22.4,6.96
2025-09-03 22:08:55,4.10,1.75,22.4,7.17
2025-09-03 22:08:56,4.25,1.71,22.5,7.27
2025-09-03 22:08:57,4.41,1.64,22.7,7.23
2025-09-03 22:08:58,4.11,1.76,22.7,7.23
2025-09-03 22:08:59,4.09,1.82,22.8,7.44
2025-09-03 22:09:00,4.37,1.71,22.7,7.47
2025-09-03 22:09:01,4.11,1.74,22.7,7.15
2025-09-03 22:09:02,4.32,1.67,23.0,7.21
2025-09-03 22:09:03,4.24,1.69,22.9,7.17
2025-09-03 22:09:04,4.51,1.92,22.9,8.66
2025-09-03 22:09:05,4.20,1.67,23.0,7.01
2025-09-03 22:09:06,4.35,1.85,23.1,8.05
2025-09-03 22:09:07,4.18,1.77,23.2,7.40
2025-09-03 22:09:08,4.36,1.98,23.2,8.63
2025-09-03 22:09:09,4.20,1.81,23.3,7.60
2025-09-03 22:09:10,4.23,1.89,23.2,7.99
2025-09-03 22:09:11,4.57,1.78,23.4,8.13
2025-09-03 22:09:12,4.28,1.78,23.4,7.62
2025-09-03 22:09:13,4.51,1.86,23.5,8.39
2025-09-03 22:09:14,4.46,1.86,23.5,8.30
2025-09-03 22:09:15,4.59,1.94,23.5,8.90
2025-09-03 22:09:16,4.29,1.79,23.6,7.68
2025-09-03 22:09:17,4.51,2.01,23.5,9.07
2025-09-03 22:09:18,4.45,1.92,23.5,8.54
2025-09-03 22:09:19,4.50,2.00,23.7,9.00
2025-09-03 22:09:20,4.37,1.80,23.8,7.87
2025-09-03 22:09:21,4.51,1.84,23.6,8.30
2025-09-03 22:09:22,4.45,2.03,23.7,9.03
2025-09-03 22:09:23,4.31,1.77,23.7,7.63
2025-09-03 22:09:24,4.60,1.77,23.8,8.14
2025-09-03 22:09:25,4.61,1.86,23.8,8.57
2025-09-03 22:09:26,4.32,1.73,24.0,7.47
2025-09-03 22:09:27,4.59,1.85,23.9,8.49
2025-09-03 22:09:28,4.23,1.83,24.0,7.74
2025-09-03 22:09:29,4.30,1.85,23.9,7.96
2025-09-03 22:09:30,4.51,1.89,24.1,8.52
2025-09-03 22:09:31,4.29,1.78,24.0,7.64
2025-09-03 22:09:32,4.31,1.77,24.1,7.63
2025-09-03 22:09:33,4.61,1.65,24.1,7.61
2025-09-03 22:09:34,4.27,1.73,24.1,7.39
2025-09-03 22:09:35,4.33,1.84,24.2,7.97
2025-09-03 22:09:36,4.39,1.62,24.3,7.11
2025-09-03 22:09:37,4.36,1.90,24.3,8.28
2025-09-03 22:09:38,4.60,1.89,24.4,8.69
2025-09-03 22:09:39,4.38,1.68,24.4,7.36
2025-09-03 22:09:40,4.47,1.77,24.3,7.91
2025-09-03 22:09:41,4.58,1.79,24.3,8.20
2025-09-03 22:09:42,4.21,1.74,24.5,7.33
2025-09-03 22:09:43,4.34,1.58,24.4,6.86
2025-09-03 22:09:44,4.57,1.77,24.4,8.09
2025-09-03 22:09:45,4.32,1.73,24.5,7.47
2025-09-03 22:09:46,4.48,1.58,24.6,7.08
2025-09-03 22:09:47,4.17,1.71,24.5,7.13
2025-09-03 22:09:48,4.27,1.46,24.6,6.23
2025-09-03 22:09:49,4.20,1.41,24.5,5.92
2025-09-03 22:09:50,4.48,1.59,24.5,7.12
2025-09-03 22:09:51,4.48,1.44,24.6,6.45
2025-09-03 22:09:52,4.19,1.53,24.7,6.41
2025-09-03 22:09:53,4.17,1.33,24.8,5.55
2025-09-03 22:09:54,4.50,1.40,24.7,6.30
2025-09-03 22:09:55,4.20,1.39,24.7,5.84
2025-09-03 22:09:56,4.20,1.46,24.8,6.13
2025-09-03 22:09:57,4.38,1.38,24.7,6.04
2025-09-03 22:09:58,4.17,1.27,24.8,5.30
2025-09-03 22:09:59,4.33,1.25,24.9,5.41
2025-09-03 22:10:00,4.41,1.14,24.9,5.03
2025-09-03 22:10:01,4.29,1.28,24.9,5.49
2025-09-03 22:10:02,4.24,1.11,24.9,4.71
2025-09-03 22:10:03,4.09,1.04,24.8,4.25
2025-09-03 22:10:04,4.03,1.26,24.9,5.08
2025-09-03 22:10:05,4.27,1.05,24.9,4.48
2025-09-03 22:10:06,4.36,1.05,25.0,4.58
2025-09-03 22:10:07,4.09,1.21,24.9,4.95
2025-09-03 22:10:08,4.07,1.17,25.0,4.76
2025-09-03 22:10:09,4.02,1.19,25.0,4.78
2025-09-03 22:10:10,4.00,0.96,25.0,3.84
2025-09-03 22:10:11,4.26,1.20,25.0,5.11
2025-09-03 22:10:12,3.99,1.16,25.1,4.63
2025-09-03 22:10:13,3.96,1.06,25.0,4.20
2025-09-03 22:10:14,4.19,1.06,24.9,4.44
2025-09-03 22:10:15,4.03,1.21,24.9,4.88
2025-09-03 22:10:16,4.11,1.09,25.0,4.48
2025-09-03 22:10:17,3.91,1.04,25.0,4.07
2025-09-03 22:10:18,4.08,1.21,25.0,4.94
2025-09-03 22:10:19,4.16,0.98,24.9,4.08
2025-09-03 22:10:20,3.89,0.99,24.9,3.85
2025-09-03 22:10:21,3.87,1.04,25.0,4.02
2025-09-03 22:10:22,4.03,1.20,25.0,4.84
2025-09-03 22:10:23,3.87,1.02,25.0,3.95
2025-09-03 22:10:24,4.20,1.16,25.1,4.87
2025-09-03 22:10:25,4.15,0.94,25.1,3.90
2025-09-03 22:10:26,3.93,1.16,25.1,4.56
2025-09-03 22:10:27,3.96,1.12,25.1,4.44
2025-09-03 22:10:28,4.01,1.19,24.9,4.77
2025-09-03 22:10:29,3.73,0.98,24.9,3.66
2025-09-03 22:10:30,3.75,1.10,24.9,4.12
2025-09-03 22:10:31,3.88,0.94,24.9,3.65
2025-09-03 22:10:32,3.76,1.15,24.9,4.32
2025-09-03 22:10:33,3.69,1.23,24.9,4.54
2025-09-03 22:10:34,4.04,1.18,25.0,4.77
2025-09-03 22:10:35,3.66,1.20,24.8,4.39
2025-09-03 22:10:36,3.76,1.17,24.8,4.40
2025-09-03 22:10:37,3.80,1.23,25.0,4.67
2025-09-03 22:10:38,3.82,1.22,24.8,4.66
2025-09-03 22:10:39,3.95,1.14,24.8,4.50
2025-09-03 22:10:40,3.60,1.36,24.8,4.90
2025-09-03 22:10:41,3.60,1.34,24.8,4.82
2025-09-03 22:10:42,3.80,1.20,24.8,4.56
2025-09-03 22:10:43,3.93,1.43,24.8,5.62
2025-09-03 22:10:44,3.88,1.38,24.8,5.35
2025-09-03 22:10:45,3.83,1.26,24.8,4.83
2025-09-03 22:10:46,3.89,1.30,24.8,5.06
2025-09-03 22:10:47,3.81,1.45,24.7,5.52
2025-09-03 22:10:48,3.82,1.48,24.7,5.65
2025-09-03 22:10:49,3.67,1.39,24.8,5.10
2025-09-03 22:10:50,3.56,1.50,24.8,5.34
2025-09-03 22:10:51,3.93,1.51,24.7,5.93
2025-09-03 22:10:52,3.91,1.34,24.6,5.24
2025-09-03 22:10:53,3.62,1.41,24.6,5.10
2025-09-03 22:10:54,3.63,1.38,24.6,5.01
2025-09-03 22:10:55,3.72,1.43,24.4,5.32
2025-09-03 22:10:56,3.55,1.36,24.5,4.83
2025-09-03 22:10:57,3.62,1.58,24.5,5.72
