timestamp,voltage,current,temperature,power
2025-09-04 09:23:48,4.23,1.08,24.6,4.57
2025-09-04 09:23:49,4.58,1.06,24.6,4.85
2025-09-04 09:23:50,4.18,1.08,24.6,4.51
2025-09-04 09:23:51,4.38,0.97,24.6,4.25
2025-09-04 09:23:52,4.44,0.84,24.8,3.73
2025-09-04 09:23:53,4.30,1.05,24.6,4.51
2025-09-04 09:23:54,4.47,0.85,24.7,3.80
2025-09-04 09:23:55,4.43,0.86,24.7,3.81
2025-09-04 09:23:56,4.22,0.80,24.8,3.38
2025-09-04 09:23:57,4.22,0.81,24.9,3.42
2025-09-04 09:23:58,4.21,0.73,24.8,3.07
2025-09-04 09:23:59,4.21,0.97,24.7,4.08
2025-09-04 09:24:00,4.14,0.78,24.9,3.23
2025-09-04 09:24:01,4.33,0.68,24.8,2.94
2025-09-04 09:24:02,4.51,0.87,24.8,3.92
2025-09-04 09:24:03,4.27,0.71,25.0,3.03
2025-09-04 09:24:19,4.32,0.37,25.2,1.60
2025-09-04 09:24:20,4.13,0.51,25.2,2.11
2025-09-04 09:24:21,4.13,0.56,25.0,2.31
2025-09-04 09:24:29,4.08,0.57,25.1,2.33
2025-09-04 09:24:30,3.84,0.47,25.2,1.80
2025-09-04 09:24:31,3.99,0.59,25.2,2.35
2025-09-04 09:24:32,4.08,0.47,25.2,1.92
2025-09-04 09:24:33,3.88,0.50,25.1,1.94
2025-09-04 09:24:34,4.14,0.54,25.1,2.24
2025-09-04 09:24:35,4.19,0.41,25.1,1.72
2025-09-04 09:24:36,3.88,0.46,25.2,1.78
2025-09-04 09:24:37,4.17,0.39,25.2,1.63
2025-09-04 09:24:38,3.78,0.60,25.2,2.27
2025-09-04 09:24:39,3.93,0.43,25.1,1.69
2025-09-04 09:24:40,3.80,0.72,25.2,2.74
2025-09-04 09:24:41,4.05,0.47,25.0,1.90
2025-09-04 09:24:42,4.05,0.63,25.1,2.55
2025-09-04 09:24:43,3.71,0.50,25.1,1.85
2025-09-04 09:24:44,4.00,0.53,25.1,2.12
2025-09-04 09:24:45,3.75,0.71,25.1,2.66
2025-09-04 09:24:46,3.79,0.54,25.0,2.05
2025-09-04 09:24:47,3.82,0.56,25.0,2.14
2025-09-04 09:24:48,3.66,0.77,24.9,2.82
2025-09-04 09:24:49,3.73,0.84,25.0,3.13
2025-09-04 09:24:50,3.71,0.87,25.0,3.23
2025-09-04 09:24:51,3.92,0.76,24.9,2.98
2025-09-04 09:24:56,3.90,0.97,24.8,3.78
2025-09-04 09:24:57,3.61,1.05,24.9,3.79
2025-09-04 09:24:58,3.71,0.93,24.9,3.45
2025-09-04 09:24:59,3.78,0.99,24.9,3.74
2025-09-04 09:25:00,3.57,0.88,24.7,3.14
2025-09-04 09:25:01,3.50,0.93,24.7,3.26
2025-09-04 09:25:02,3.85,1.19,24.8,4.58
2025-09-04 09:25:03,3.88,1.02,24.8,3.96
2025-09-04 09:25:04,3.63,1.23,24.7,4.46
2025-09-04 09:25:05,3.87,1.16,24.6,4.49
2025-09-04 09:25:06,3.75,1.03,24.5,3.86
2025-09-04 09:25:07,3.75,1.04,24.5,3.90
2025-09-04 09:25:08,3.84,1.29,24.6,4.95
2025-09-04 09:25:09,3.64,1.08,24.5,3.93
2025-09-04 09:25:10,3.52,1.34,24.4,4.72
2025-09-04 09:25:11,3.72,1.14,24.5,4.24
2025-09-04 09:25:12,3.54,1.41,24.4,4.99
2025-09-04 09:25:13,3.71,1.17,24.4,4.34
2025-09-04 09:25:14,3.52,1.19,24.4,4.19
2025-09-04 09:25:15,3.68,1.36,24.2,5.00
2025-09-04 09:25:16,3.87,1.23,24.2,4.76
2025-09-04 09:25:17,3.81,1.27,24.3,4.84
2025-09-04 09:25:18,3.64,1.40,24.1,5.10
2025-09-04 09:25:19,3.62,1.23,24.1,4.45
2025-09-04 09:25:20,3.56,1.30,24.1,4.63
2025-09-04 09:25:21,3.75,1.43,24.1,5.36
2025-09-04 09:25:22,3.86,1.32,24.0,5.10
2025-09-04 09:25:23,3.74,1.20,23.9,4.49
2025-09-04 09:25:24,3.79,1.24,23.8,4.70
2025-09-04 09:25:25,3.66,1.42,23.9,5.20
2025-09-04 09:25:26,3.81,1.22,23.7,4.65
2025-09-04 09:25:27,3.84,1.51,23.8,5.80
2025-09-04 09:25:28,3.58,1.31,23.7,4.69
2025-09-04 09:25:29,3.93,1.23,23.7,4.83
2025-09-04 09:25:30,3.82,1.14,23.6,4.35
2025-09-04 09:25:31,3.71,1.20,23.5,4.45
2025-09-04 09:25:32,3.76,1.43,23.6,5.38
2025-09-04 09:25:33,3.68,1.35,23.5,4.97
2025-09-04 09:25:34,3.79,1.19,23.5,4.51
2025-09-04 09:25:35,3.75,1.20,23.5,4.50
2025-09-04 09:25:36,3.93,1.21,23.3,4.76
2025-09-04 09:25:37,3.86,1.31,23.4,5.06
2025-09-04 09:25:38,3.73,1.38,23.3,5.15
2025-09-04 09:25:39,3.96,1.31,23.2,5.19
2025-09-04 09:25:40,3.89,1.26,23.1,4.90
2025-09-04 09:25:41,3.85,1.13,23.0,4.35
2025-09-04 09:25:42,3.97,1.07,22.9,4.25
2025-09-04 09:25:43,3.80,1.27,23.0,4.83
2025-09-04 09:25:44,3.71,1.09,23.0,4.04
2025-09-04 09:25:45,4.06,1.11,22.9,4.51
2025-09-04 09:25:46,3.80,1.03,22.8,3.91
2025-09-04 09:25:47,3.82,1.11,22.9,4.24
2025-09-04 09:25:48,3.76,1.14,22.8,4.29
2025-09-04 09:25:49,4.16,0.94,22.6,3.91
2025-09-04 09:25:50,4.06,1.04,22.6,4.22
2025-09-04 09:25:51,4.11,0.99,22.6,4.07
2025-09-04 09:25:52,4.15,1.05,22.6,4.36
2025-09-04 09:25:53,3.85,0.93,22.5,3.58
2025-09-04 09:25:54,4.17,0.78,22.4,3.25
2025-09-04 09:25:55,3.90,0.85,22.3,3.31
2025-09-04 09:25:56,4.17,0.90,22.3,3.75
2025-09-04 09:25:57,3.88,0.97,22.3,3.76
2025-09-04 09:25:58,4.16,0.74,22.2,3.08
2025-09-04 09:25:59,4.22,0.80,22.1,3.38
2025-09-04 09:26:00,4.01,0.89,22.1,3.57
2025-09-04 09:26:01,4.20,0.94,22.0,3.95
2025-09-04 09:26:02,4.02,0.82,22.1,3.30
2025-09-04 09:26:03,4.15,0.83,21.9,3.44
2025-09-04 09:26:04,4.09,0.82,21.9,3.35
2025-09-04 09:26:05,4.26,0.69,22.0,2.94
2025-09-04 09:26:06,4.10,0.70,21.8,2.87
2025-09-04 09:26:07,4.14,0.65,21.7,2.69
2025-09-04 09:26:08,4.02,0.82,21.7,3.30
2025-09-04 09:26:09,4.24,0.72,21.7,3.05
2025-09-04 09:26:10,3.97,0.80,21.6,3.18
2025-09-04 09:26:11,4.32,0.60,21.6,2.59
2025-09-04 09:26:12,4.13,0.67,21.5,2.77
2025-09-04 09:26:13,4.07,0.55,21.6,2.24
2025-09-04 09:26:14,4.18,0.60,21.4,2.51
2025-09-04 09:26:15,4.16,0.46,21.3,1.91
2025-09-04 09:26:16,4.29,0.54,21.3,2.32
2025-09-04 09:26:17,4.31,0.49,21.2,2.11
2025-09-04 09:26:18,4.23,0.39,21.2,1.65
2025-09-04 09:26:19,4.34,0.35,21.3,1.52
2025-09-04 09:26:20,4.19,0.47,21.1,1.97
2025-09-04 09:26:21,4.43,0.34,21.1,1.51
2025-09-04 09:26:22,4.37,0.45,21.0,1.97
2025-09-04 09:26:23,4.29,0.31,21.0,1.33
2025-09-04 09:26:24,4.21,0.38,20.9,1.60
2025-09-04 09:26:25,4.38,0.36,20.9,1.58
2025-09-04 09:26:26,4.13,0.30,20.8,1.24
2025-09-04 09:26:27,4.13,0.35,20.8,1.45
2025-09-04 09:26:28,4.17,0.47,20.7,1.96
2025-09-04 09:26:29,4.32,0.51,20.6,2.20
2025-09-04 09:26:30,4.19,0.40,20.7,1.68
2025-09-04 09:26:31,4.32,0.22,20.6,0.95
2025-09-04 09:26:32,4.09,0.30,20.7,1.23
2025-09-04 09:26:33,4.46,0.32,20.5,1.43
2025-09-04 09:26:34,4.11,0.36,20.5,1.48
2025-09-04 09:26:35,4.43,0.23,20.5,1.02
2025-09-04 09:26:36,4.52,0.33,20.3,1.49
2025-09-04 09:26:37,4.50,0.35,20.4,1.57
2025-09-04 09:26:38,4.41,0.20,20.3,0.88
2025-09-04 09:26:39,4.19,0.32,20.3,1.34
2025-09-04 09:26:40,4.51,0.24,20.2,1.08
2025-09-04 09:26:41,4.38,0.31,20.2,1.36
2025-09-04 09:26:42,4.25,0.48,20.2,2.04
2025-09-04 09:26:43,4.17,0.27,20.2,1.13
2025-09-04 09:26:44,4.44,0.46,20.1,2.04
2025-09-04 09:26:45,4.45,0.34,20.0,1.51
2025-09-04 09:26:46,4.27,0.29,19.9,1.24
2025-09-04 09:26:47,4.41,0.33,20.1,1.46
2025-09-04 09:26:48,4.29,0.52,19.8,2.23
2025-09-04 09:26:49,4.28,0.53,19.9,2.27
2025-09-04 09:26:50,4.46,0.54,20.0,2.41
2025-09-04 09:26:51,4.30,0.56,19.9,2.41
2025-09-04 09:26:52,4.23,0.54,19.7,2.28
2025-09-04 09:26:53,4.37,0.61,19.9,2.67
2025-09-04 09:26:54,4.49,0.67,19.7,3.01
2025-09-04 09:26:55,4.40,0.68,19.7,2.99
2025-09-04 09:26:56,4.38,0.52,19.6,2.28
2025-09-04 09:26:57,4.39,0.70,19.6,3.07
2025-09-04 09:26:58,4.28,0.67,19.7,2.87
2025-09-04 09:26:59,4.30,0.61,19.5,2.62
2025-09-04 09:27:00,4.49,0.63,19.4,2.83
2025-09-04 09:27:01,4.50,0.77,19.4,3.46
2025-09-04 09:27:02,4.38,0.78,19.5,3.42
2025-09-04 09:27:03,4.51,0.83,19.5,3.74
2025-09-04 09:27:04,4.45,0.79,19.4,3.52
2025-09-04 09:27:05,4.16,0.91,19.4,3.79
2025-09-04 09:27:06,4.41,0.80,19.3,3.53
2025-09-04 09:27:07,4.18,0.91,19.4,3.80
2025-09-04 09:27:08,4.15,0.82,19.3,3.40
2025-09-04 09:27:09,4.41,0.96,19.3,4.23
2025-09-04 09:27:10,4.42,0.95,19.2,4.20
2025-09-04 09:27:11,4.12,0.77,19.1,3.17
2025-09-04 09:27:12,4.25,0.79,19.2,3.36
2025-09-04 09:27:13,4.30,1.08,19.1,4.64
2025-09-04 09:27:14,4.33,0.83,19.0,3.59
2025-09-04 09:27:15,4.14,1.01,19.2,4.18
2025-09-04 09:27:16,4.11,1.08,19.0,4.44
2025-09-04 09:27:17,4.13,1.16,19.0,4.79
2025-09-04 09:27:18,4.43,0.95,19.0,4.21
2025-09-04 09:27:19,4.44,1.12,19.1,4.97
2025-09-04 09:27:20,4.30,0.96,19.0,4.13
2025-09-04 09:27:21,4.20,1.05,18.9,4.41
2025-09-04 09:27:22,4.22,1.18,19.0,4.98
2025-09-04 09:27:23,4.03,0.99,19.0,3.99
2025-09-04 09:27:24,4.14,1.00,18.9,4.14
2025-09-04 09:27:25,4.36,1.12,19.0,4.88
2025-09-04 09:27:26,4.30,1.26,18.9,5.42
2025-09-04 09:27:27,4.09,1.17,19.0,4.79
2025-09-04 09:27:28,4.20,1.16,18.9,4.87
2025-09-04 09:27:29,4.07,1.10,19.0,4.48
2025-09-04 09:27:30,4.10,1.23,19.0,5.04
2025-09-04 09:27:31,4.29,1.17,18.8,5.02
2025-09-04 09:27:32,4.06,1.35,18.9,5.48
2025-09-04 09:27:33,4.01,1.22,18.8,4.89
2025-09-04 09:27:34,4.15,1.30,18.8,5.40
2025-09-04 09:27:35,4.10,1.29,18.9,5.29
2025-09-04 09:27:36,3.97,1.33,18.8,5.28
2025-09-04 09:27:37,4.28,1.17,18.8,5.01
2025-09-04 09:27:38,4.10,1.32,18.8,5.41
2025-09-04 09:27:39,4.29,1.28,18.9,5.49
2025-09-04 09:27:40,4.22,1.31,18.8,5.53
2025-09-04 09:27:41,4.02,1.34,19.0,5.39
2025-09-04 09:27:42,4.26,1.38,18.9,5.88
2025-09-04 09:27:43,4.13,1.34,18.9,5.53
2025-09-04 09:27:44,4.12,1.22,18.9,5.03
2025-09-04 09:27:45,4.03,1.22,18.8,4.92
2025-09-04 09:27:46,4.25,1.25,18.9,5.31
2025-09-04 09:27:47,4.19,1.42,18.9,5.95
2025-09-04 09:27:48,3.94,1.42,19.0,5.59
2025-09-04 09:27:49,4.02,1.21,18.9,4.86
2025-09-04 09:27:50,4.22,1.39,19.0,5.87
2025-09-04 09:27:51,4.12,1.09,18.9,4.49
2025-09-04 09:27:52,4.20,1.19,18.9,5.00
2025-09-04 09:27:53,4.19,1.20,19.0,5.03
2025-09-04 09:27:54,4.06,1.31,19.0,5.32
2025-09-04 09:27:55,3.96,1.14,19.1,4.51
2025-09-04 09:27:56,4.21,1.29,19.0,5.43
2025-09-04 09:27:57,3.89,1.30,18.9,5.06
2025-09-04 09:27:58,3.94,1.24,18.9,4.89
2025-09-04 09:27:59,4.12,1.07,19.1,4.41
2025-09-04 09:28:00,3.96,1.06,19.1,4.20
2025-09-04 09:28:01,4.00,1.14,19.1,4.56
2025-09-04 09:28:02,4.07,1.08,19.0,4.40
2025-09-04 09:28:03,4.07,0.84,19.0,3.42
2025-09-04 09:28:04,3.84,1.09,19.0,4.19
2025-09-04 09:28:05,3.92,0.80,19.2,3.14
2025-09-04 09:28:06,3.99,0.78,19.1,3.11
2025-09-04 09:28:07,3.89,0.73,19.2,2.84
2025-09-04 09:28:08,4.14,0.92,19.2,3.81
2025-09-04 09:28:09,3.72,0.75,19.1,2.79
2025-09-04 09:28:10,4.03,0.85,19.1,3.43
2025-09-04 09:28:11,3.97,0.62,19.2,2.46
2025-09-04 09:28:12,3.81,0.76,19.3,2.90
2025-09-04 09:28:13,3.86,0.77,19.4,2.97
2025-09-04 09:28:14,3.77,0.62,19.4,2.34
2025-09-04 09:28:15,4.02,0.69,19.4,2.77
2025-09-04 09:28:16,4.00,0.77,19.4,3.08
2025-09-04 09:28:17,4.01,0.74,19.3,2.97
2025-09-04 09:28:18,3.80,0.58,19.4,2.20
2025-09-04 09:28:19,3.82,0.67,19.6,2.56
2025-09-04 09:28:20,3.71,0.70,19.6,2.60
2025-09-04 09:28:21,3.95,0.76,19.6,3.00
2025-09-04 09:28:22,3.72,0.65,19.6,2.42
2025-09-04 09:28:23,3.73,0.58,19.7,2.16
2025-09-04 09:28:24,3.75,0.53,19.7,1.99
2025-09-04 09:28:25,3.75,0.63,19.8,2.36
2025-09-04 09:28:26,3.67,0.62,19.8,2.28
2025-09-04 09:28:27,3.66,0.56,19.8,2.05
2025-09-04 09:28:28,4.01,0.68,19.9,2.73
2025-09-04 09:28:29,3.90,0.72,19.9,2.81
2025-09-04 09:28:30,3.98,0.51,19.9,2.03
2025-09-04 09:28:31,4.00,0.60,20.0,2.40
2025-09-04 09:28:32,3.79,0.67,20.0,2.54
2025-09-04 09:28:33,3.98,0.63,20.0,2.51
2025-09-04 09:28:34,3.77,0.61,20.1,2.30
2025-09-04 09:28:35,3.89,0.55,20.2,2.14
2025-09-04 09:28:36,4.00,0.47,20.1,1.88
2025-09-04 09:28:37,3.99,0.51,20.1,2.03
2025-09-04 09:28:38,3.73,0.58,20.3,2.16
2025-09-04 09:28:39,3.92,0.55,20.3,2.16
2025-09-04 09:28:40,3.73,0.62,20.2,2.31
2025-09-04 09:28:41,3.95,0.60,20.4,2.37
2025-09-04 09:28:42,4.03,0.49,20.4,1.97
2025-09-04 09:28:43,3.67,0.46,20.5,1.69
2025-09-04 09:28:44,3.84,0.66,20.5,2.53
2025-09-04 09:28:45,3.92,0.48,20.6,1.88
2025-09-04 09:28:46,3.99,0.56,20.6,2.23
2025-09-04 09:28:47,3.75,0.66,20.6,2.48
2025-09-04 09:28:48,3.99,0.72,20.8,2.87
2025-09-04 09:28:49,3.97,0.66,20.7,2.62
2025-09-04 09:28:50,4.12,0.84,20.7,3.46
2025-09-04 09:28:51,4.09,0.78,20.8,3.19
2025-09-04 09:28:52,4.06,0.81,20.9,3.29
2025-09-04 09:28:53,3.97,0.86,20.9,3.41
2025-09-04 09:28:54,4.03,0.81,21.0,3.26
2025-09-04 09:28:55,3.83,0.72,21.0,2.76
2025-09-04 09:28:56,3.83,0.92,21.1,3.52
2025-09-04 09:28:57,3.92,0.74,21.3,2.90
2025-09-04 09:28:58,3.96,0.77,21.3,3.05
2025-09-04 09:28:59,4.08,0.87,21.2,3.55
2025-09-04 09:29:00,4.11,0.94,21.3,3.86
2025-09-04 09:29:01,4.10,0.77,21.4,3.16
2025-09-04 09:29:02,3.83,1.06,21.4,4.06
2025-09-04 09:29:03,4.21,1.10,21.5,4.63
2025-09-04 09:29:04,3.87,0.95,21.4,3.68
2025-09-04 09:29:05,4.10,0.91,21.5,3.73
2025-09-04 09:29:06,3.95,1.10,21.6,4.35
2025-09-04 09:29:07,3.99,0.93,21.6,3.71
2025-09-04 09:29:08,4.00,1.16,21.7,4.64
2025-09-04 09:29:09,4.33,1.27,21.8,5.50
2025-09-04 09:29:10,4.17,1.19,21.8,4.96
2025-09-04 09:29:11,4.32,1.34,21.8,5.79
2025-09-04 09:29:12,3.97,1.23,21.9,4.88
2025-09-04 09:29:13,4.27,1.36,21.9,5.81
2025-09-04 09:29:14,4.11,1.16,22.1,4.77
2025-09-04 09:29:15,4.39,1.23,22.0,5.40
2025-09-04 09:29:16,4.28,1.36,22.2,5.82
2025-09-04 09:29:17,4.40,1.29,22.2,5.68
2025-09-04 09:29:18,4.05,1.30,22.2,5.26
2025-09-04 09:29:19,4.15,1.20,22.3,4.98
2025-09-04 09:29:20,4.32,1.37,22.3,5.92
2025-09-04 09:29:21,4.20,1.16,22.3,4.87
2025-09-04 09:29:22,4.19,1.23,22.3,5.15
2025-09-04 09:29:23,4.31,1.47,22.4,6.34
2025-09-04 09:29:24,4.23,1.19,22.5,5.03
2025-09-04 09:29:25,4.42,1.26,22.5,5.57
2025-09-04 09:29:26,4.18,1.22,22.5,5.10
2025-09-04 09:29:27,4.14,1.44,22.6,5.96
2025-09-04 09:29:28,4.11,1.50,22.6,6.17
2025-09-04 09:29:29,4.46,1.29,22.6,5.75
2025-09-04 09:29:30,4.45,1.58,22.8,7.03
2025-09-04 09:29:31,4.28,1.35,22.7,5.78
2025-09-04 09:29:32,4.43,1.54,22.9,6.82
2025-09-04 09:29:33,4.40,1.60,22.9,7.04
2025-09-04 09:29:34,4.39,1.45,23.0,6.37
2025-09-04 09:29:35,4.22,1.53,23.0,6.46
2025-09-04 09:29:36,4.44,1.50,23.1,6.66
2025-09-04 09:29:37,4.21,1.66,23.1,6.99
2025-09-04 09:29:38,4.27,1.55,23.2,6.62
2025-09-04 09:29:39,4.51,1.30,23.2,5.86
2025-09-04 09:29:40,4.44,1.33,23.3,5.91
2025-09-04 09:29:41,4.12,1.48,23.2,6.10
2025-09-04 09:29:42,4.42,1.56,23.4,6.90
2025-09-04 09:29:43,4.15,1.50,23.3,6.23
2025-09-04 09:29:44,4.50,1.52,23.3,6.84
2025-09-04 09:29:45,4.44,1.45,23.5,6.44
2025-09-04 09:29:46,4.53,1.43,23.5,6.48
2025-09-04 09:29:47,4.47,1.42,23.5,6.35
2025-09-04 09:29:48,4.48,1.58,23.5,7.08
2025-09-04 09:29:49,4.32,1.42,23.7,6.13
2025-09-04 09:29:50,4.37,1.58,23.7,6.90
2025-09-04 09:29:51,4.44,1.34,23.8,5.95
2025-09-04 09:29:52,4.47,1.46,23.8,6.53
2025-09-04 09:29:53,4.45,1.36,23.9,6.05
2025-09-04 09:29:54,4.54,1.53,23.8,6.95
2025-09-04 09:29:55,4.52,1.35,23.8,6.10
2025-09-04 09:29:56,4.57,1.48,23.9,6.76
2025-09-04 09:29:57,4.56,1.54,23.9,7.02
2025-09-04 09:29:58,4.48,1.42,23.9,6.36
2025-09-04 09:29:59,4.33,1.34,24.0,5.80
2025-09-04 09:30:00,4.34,1.49,24.1,6.47
2025-09-04 09:30:01,4.44,1.46,24.1,6.48
2025-09-04 09:30:02,4.40,1.49,24.0,6.56
2025-09-04 09:30:03,4.40,1.32,24.1,5.81
2025-09-04 09:30:04,4.41,1.36,24.2,6.00
2025-09-04 09:30:05,4.38,1.18,24.3,5.17
2025-09-04 09:30:06,4.36,1.22,24.3,5.32
2025-09-04 09:30:07,4.27,1.26,24.3,5.38
2025-09-04 09:30:08,4.50,1.14,24.3,5.13
2025-09-04 09:30:09,4.29,1.12,24.4,4.80
2025-09-04 09:30:10,4.25,1.35,24.3,5.74
2025-09-04 09:30:11,4.58,1.20,24.4,5.50
2025-09-04 09:30:12,4.41,1.21,24.4,5.34
2025-09-04 09:30:13,4.27,1.13,24.4,4.83
2025-09-04 09:30:14,4.56,1.07,24.5,4.88
2025-09-04 09:30:15,4.27,1.11,24.4,4.74
2025-09-04 09:30:16,4.54,1.14,24.5,5.18
2025-09-04 09:30:17,4.40,1.22,24.6,5.37
2025-09-04 09:30:18,4.42,1.18,24.5,5.22
2025-09-04 09:30:19,4.40,1.14,24.6,5.02
2025-09-04 09:30:20,4.23,1.14,24.6,4.82
2025-09-04 09:30:21,4.16,1.03,24.7,4.28
2025-09-04 09:30:22,4.28,1.02,24.7,4.37
2025-09-04 09:30:23,4.51,0.89,24.6,4.01
2025-09-04 09:30:24,4.39,0.96,24.7,4.21
2025-09-04 09:30:25,4.47,0.97,24.7,4.34
2025-09-04 09:30:26,4.24,0.92,24.7,3.90
2025-09-04 09:30:27,4.48,0.79,24.6,3.54
2025-09-04 09:30:28,4.37,0.87,24.7,3.80
2025-09-04 09:30:29,4.27,1.04,24.7,4.44
2025-09-04 09:30:30,4.29,1.02,24.8,4.38
2025-09-04 09:30:31,4.43,0.98,24.8,4.34
2025-09-04 09:30:32,4.31,0.75,24.8,3.23
2025-09-04 09:30:33,4.41,0.97,24.8,4.28
2025-09-04 09:30:34,4.11,0.83,24.7,3.41
2025-09-04 09:30:35,4.25,0.97,24.9,4.12
2025-09-04 09:30:36,4.18,0.92,24.9,3.85
2025-09-04 09:30:37,4.18,0.73,24.7,3.05
2025-09-04 09:30:38,4.39,0.81,24.8,3.56
2025-09-04 09:30:39,4.03,0.67,24.9,2.70
2025-09-04 09:30:40,4.29,0.74,25.0,3.17
2025-09-04 09:30:41,4.32,0.63,24.9,2.72
2025-09-04 09:30:42,4.35,0.78,24.8,3.39
2025-09-04 09:30:43,4.23,0.88,24.9,3.72
2025-09-04 09:30:44,4.16,0.70,24.9,2.91
2025-09-04 09:30:45,4.24,0.82,24.8,3.48
2025-09-04 09:30:46,4.03,0.83,24.8,3.34
2025-09-04 09:30:47,3.96,0.84,24.8,3.33
2025-09-04 09:30:48,4.07,0.88,24.8,3.58
2025-09-04 09:30:49,4.18,0.73,24.8,3.05
2025-09-04 09:30:50,4.11,0.91,24.8,3.74
2025-09-04 09:30:51,4.07,0.91,24.9,3.70
2025-09-04 09:30:52,4.18,0.89,24.9,3.72
2025-09-04 09:30:53,4.13,0.76,24.8,3.14
2025-09-04 09:30:54,4.15,0.93,24.9,3.86
2025-09-04 09:30:55,4.07,0.86,24.9,3.50
2025-09-04 09:30:56,4.04,0.99,24.8,4.00
2025-09-04 09:30:57,4.01,0.77,24.9,3.09
2025-09-04 09:30:58,4.12,1.03,24.8,4.24
2025-09-04 09:30:59,3.91,0.83,24.8,3.25
2025-09-04 09:31:00,3.88,0.84,24.7,3.26
2025-09-04 09:31:01,3.85,1.00,24.8,3.85
2025-09-04 09:31:02,4.09,0.94,24.7,3.84
2025-09-04 09:31:03,3.92,0.94,24.8,3.68
2025-09-04 09:31:12,4.21,1.10,22.3,4.63
2025-09-04 09:31:13,4.32,1.21,22.3,5.23
2025-09-04 09:31:14,4.31,1.05,22.2,4.53
2025-09-04 09:31:15,4.20,1.20,22.4,5.04
2025-09-04 09:31:16,4.25,1.15,22.3,4.89
2025-09-04 09:31:17,4.21,1.12,22.5,4.72
2025-09-04 09:31:18,4.19,1.07,22.5,4.48
2025-09-04 09:31:19,4.31,1.17,22.5,5.04
2025-09-04 09:31:20,4.18,1.23,22.6,5.14
2025-09-04 09:31:21,4.51,1.38,22.7,6.22
2025-09-04 09:31:22,4.39,1.43,22.7,6.28
2025-09-04 09:31:23,4.17,1.46,22.6,6.09
2025-09-04 09:31:24,4.55,1.22,22.7,5.55
2025-09-04 09:31:25,4.43,1.30,22.8,5.76
2025-09-04 09:31:26,4.44,1.41,22.9,6.26
2025-09-04 09:31:27,4.21,1.39,23.0,5.85
2025-09-04 09:31:28,4.57,1.54,23.0,7.04
2025-09-04 09:31:29,4.34,1.35,22.9,5.86
2025-09-04 09:31:30,4.58,1.35,22.9,6.18
2025-09-04 09:31:31,4.63,1.59,23.1,7.36
2025-09-04 09:31:32,4.32,1.47,23.2,6.35
2025-09-04 09:31:33,4.55,1.33,23.3,6.05
